#time	id	x[m]	y[m]	speed[m/s]	heading	acc[m/s^2]
255.00	216	327.65	1.00	0.06		0.00	-0.03
255.00	201	320.82	2.00	0.08		0.00	-0.04
255.00	214	319.73	1.00	0.29		0.00	-0.17
255.00	217	312.23	2.00	0.92		0.00	-0.99
255.00	202	311.18	1.00	0.50		0.00	-0.31
255.00	200	309.19	0.00	7.69		0.00	-2.90
255.00	219	298.62	2.00	5.43		0.00	-3.11
255.00	213	295.59	0.00	8.96		0.00	-2.59
255.00	211	259.30	1.00	13.42		0.00	-0.43
255.00	220	257.73	2.00	14.87		0.00	-1.95
255.00	203	238.03	0.00	14.85		0.00	-3.78
255.00	206	204.41	1.00	15.43		0.00	-0.25
255.00	226	197.45	2.00	16.91		0.00	0.11
255.00	222	177.36	0.00	16.61		0.00	0.10
255.00	228	152.39	1.00	15.18		0.00	0.33
255.00	229	140.41	2.00	16.62		0.00	0.15
255.00	225	117.59	0.00	15.72		0.00	0.27
255.00	210	105.17	1.00	14.57		0.00	0.17
255.00	232	90.20	2.00	15.69		0.00	0.14
255.00	231	58.13	0.00	14.97		0.00	0.30
255.00	209	54.56	1.00	13.64		0.00	0.15
255.00	215	34.23	2.00	14.89		0.00	0.27
255.00	221	6.66	1.00	12.53		0.00	0.36
256.00	223	772.51	1.00	11.79		0.00	0.35
256.00	238	750.23	2.00	13.35		0.00	0.13
256.00	234	739.42	0.00	12.88		0.00	0.19
256.00	218	738.40	1.00	11.58		0.00	0.29
256.00	242	711.89	2.00	12.43		0.00	0.37
256.00	224	700.07	1.00	11.70		0.00	0.04
256.00	237	686.58	0.00	11.92		0.00	0.34
256.00	249	675.01	2.00	11.92		0.00	0.21
256.00	240	653.28	1.00	11.28		0.00	0.18
256.00	227	637.13	0.00	10.80		0.00	0.24
256.00	244	635.89	2.00	11.28		0.00	0.18
256.00	230	601.38	1.00	10.20		0.00	0.32
256.00	250	596.76	2.00	10.63		0.00	0.22
256.00	236	591.64	0.00	9.56		0.00	0.36
256.00	243	561.09	1.00	9.06		0.00	0.15
256.00	253	555.72	2.00	9.80		0.00	0.33
256.00	233	553.92	0.00	8.56		0.00	0.37
256.00	261	520.65	2.00	8.78		0.00	0.35
256.00	239	520.53	1.00	7.82		0.00	0.39
256.00	241	512.72	0.00	7.60		0.00	0.35
256.00	246	487.11	1.00	6.86		0.00	0.37
256.00	255	481.13	2.00	7.60		0.00	0.38
256.00	252	480.12	0.00	6.64		0.00	0.25
256.00	247	454.39	1.00	6.00		0.00	0.36
256.00	258	449.78	2.00	6.71		0.00	0.38
256.00	245	443.56	0.00	5.41		0.00	0.36
256.00	259	426.50	1.00	4.85		0.00	0.21
256.00	270	417.35	2.00	5.21		0.00	0.26
256.00	248	415.45	0.00	4.39		0.00	0.30
256.00	256	403.79	1.00	4.05		0.00	0.33
256.00	251	391.77	0.00	3.17		0.00	0.29
256.00	265	390.99	2.00	3.94		0.00	0.38
256.00	264	381.36	1.00	2.85		0.00	0.41
256.00	254	373.36	0.00	1.88		0.00	0.16
256.00	204	370.14	2.00	2.52		0.00	0.34
256.00	267	364.81	1.00	1.78		0.00	0.17
256.00	257	360.24	0.00	0.66		0.00	0.12
256.00	268	354.40	2.00	1.26		0.00	0.26
256.00	262	351.98	1.00	0.75		0.00	0.23
256.00	260	351.82	0.00	0.00		0.00	-0.00
256.00	263	344.45	0.00	0.01		0.00	-0.01
256.00	207	336.98	0.00	0.07		0.00	-0.03
256.00	205	335.91	2.00	0.22		0.00	0.29
256.00	208	335.23	1.00	0.01		0.00	-0.00
256.00	269	329.02	0.00	0.37		0.00	-0.23
256.00	266	328.40	2.00	0.01		0.00	-0.00
256.00	216	327.70	1.00	0.04		0.00	-0.02
256.00	201	320.88	2.00	0.05		0.00	-0.02
256.00	214	319.96	1.00	0.17		0.00	-0.09
256.00	200	315.45	0.00	4.87		0.00	-2.67
256.00	217	312.87	2.00	0.44		0.00	-0.30
256.00	202	311.56	1.00	0.29		0.00	-0.16
256.00	213	303.23	0.00	6.34		0.00	-2.49
256.00	219	302.63	2.00	2.77		0.00	-2.28
256.00	211	272.26	0.88	12.35		-0.02	-1.31
256.00	220	271.36	2.00	12.23		0.00	-3.03
256.00	203	251.26	0.00	12.38		0.00	-0.62
256.00	206	219.65	1.00	14.98		0.00	-0.69
256.00	226	214.34	2.00	16.80		0.00	-0.46
256.00	222	194.00	0.00	16.62		0.00	-0.05
256.00	228	167.67	1.00	15.37		0.00	0.16
256.00	229	157.16	2.00	16.94		0.00	0.33
256.00	225	133.46	0.00	16.04		0.00	0.37
256.00	210	119.87	1.00	14.79		0.00	0.13
256.00	232	106.01	2.00	15.96		0.00	0.18
256.00	231	73.27	0.00	15.28		0.00	0.34
256.00	209	68.32	1.00	13.88		0.00	0.17
256.00	215	49.27	2.00	15.22		0.00	0.36
256.00	221	19.36	1.00	12.86		0.00	0.22
256.00	212	6.62	0.00	14.09		0.00	0.26
256.00	235	3.15	2.00	14.38		0.00	0.29
257.00	223	784.40	1.00	12.02		0.00	0.32
257.00	238	763.71	2.00	13.62		0.00	0.22
257.00	234	752.43	0.00	13.13		0.00	0.18
257.00	218	750.06	1.00	11.71		0.00	0.05
257.00	242	724.48	2.00	12.75		0.00	0.23
257.00	224	711.87	1.00	11.92		0.00	0.31
257.00	237	698.63	0.00	12.18		0.00	0.14
257.00	249	687.07	2.00	12.19		0.00	0.08
257.00	240	664.65	1.00	11.47		0.00	0.18
257.00	227	648.07	0.00	11.07		0.00	0.39
257.00	244	647.31	2.00	11.59		0.00	0.36
257.00	230	611.73	1.00	10.50		0.00	0.29
257.00	250	607.53	2.00	10.95		0.00	0.21
257.00	236	601.39	0.00	9.94		0.00	0.39
257.00	243	570.29	1.00	9.34		0.00	0.42
257.00	253	565.69	2.00	10.12		0.00	0.17
257.00	233	562.60	0.00	8.85		0.00	0.30
257.00	261	529.59	2.00	9.09		0.00	0.17
257.00	239	528.53	1.00	8.16		0.00	0.43
257.00	241	520.44	0.00	7.87		0.00	0.33
257.00	246	494.07	1.00	7.04		0.00	0.14
257.00	255	488.93	2.00	8.01		0.00	0.36
257.00	252	486.91	0.00	6.91		0.00	0.15
257.00	247	460.52	1.00	6.30		0.00	0.42
257.00	258	456.64	2.00	7.05		0.00	0.40
257.00	245	449.09	0.00	5.69		0.00	0.36
257.00	259	431.46	1.00	5.11		0.00	0.42
257.00	270	422.73	2.00	5.55		0.00	0.24
257.00	248	419.97	0.00	4.62		0.00	0.22
257.00	256	407.95	1.00	4.28		0.00	0.28
257.00	251	395.09	0.00	3.44		0.00	0.14
257.00	265	395.09	2.00	4.27		0.00	0.30
257.00	264	384.36	1.00	3.17		0.00	0.33
257.00	254	375.39	0.00	2.18		0.00	0.29
257.00	204	372.79	2.00	2.83		0.00	0.26
257.00	267	366.68	1.00	1.97		0.00	0.16
257.00	257	361.01	0.00	0.86		0.00	0.21
257.00	268	355.78	2.00	1.47		0.00	0.19
257.00	262	352.86	1.00	1.00		0.00	0.18
257.00	260	351.83	0.00	0.00		0.00	-0.06
257.00	263	344.46	0.00	0.01		0.00	-0.00
257.00	207	337.03	0.00	0.04		0.00	-0.02
257.00	205	336.21	2.00	0.40		0.00	0.17
257.00	208	335.26	1.00	0.06		0.00	0.02
257.00	269	329.31	0.00	0.22		0.00	-0.12
257.00	266	328.42	2.00	0.01		0.00	-0.00
257.00	216	327.73	1.00	0.02		0.00	-0.01
257.00	201	320.92	2.00	0.03		0.00	-0.02
257.00	214	320.10	1.00	0.11		0.00	-0.05
257.00	200	319.12	0.00	2.54		0.00	-2.02
257.00	217	313.21	2.00	0.25		0.00	-0.14
257.00	202	311.79	1.00	0.18		0.00	-0.09
257.00	213	308.40	0.00	4.01		0.00	-2.28
257.00	219	304.48	2.00	1.09		0.00	-1.29
257.00	211	283.70	0.50	10.43		-0.05	-2.23
257.00	220	282.00	2.00	9.05		0.00	-3.31
257.00	203	263.27	0.13	11.60		0.02	-0.89
257.00	206	234.29	1.00	14.29		0.00	-0.72
257.00	226	230.86	2.00	16.06		0.00	-1.22
257.00	222	210.60	0.00	16.53		0.00	-0.29
257.00	228	183.15	1.00	15.53		0.00	0.07
257.00	229	174.19	2.00	17.13		0.00	0.02
257.00	225	149.62	0.00	16.27		0.00	0.35
257.00	210	134.77	1.00	14.99		0.00	0.16
257.00	232	122.09	2.00	16.20		0.00	0.07
257.00	231	88.68	0.00	15.56		0.00	0.26
257.00	209	82.33	1.00	14.14		0.00	0.23
257.00	215	64.67	2.00	15.57		0.00	0.25
257.00	221	32.37	1.00	13.16		0.00	0.26
257.00	212	20.84	0.00	14.33		0.00	0.21
257.00	235	17.66	2.00	14.68		0.00	0.39
258.00	238	777.46	2.00	13.89		0.00	0.11
258.00	234	765.72	0.00	13.44		0.00	0.24
258.00	218	761.85	1.00	11.89		0.00	0.23
258.00	242	737.35	2.00	13.01		0.00	0.25
258.00	224	723.87	1.00	12.10		0.00	0.22
258.00	237	710.95	0.00	12.47		0.00	0.33
258.00	249	699.41	2.00	12.48		0.00	0.26
258.00	240	676.21	1.00	11.64		0.00	0.13
258.00	227	659.29	0.00	11.36		0.00	0.23
258.00	244	659.02	2.00	11.86		0.00	0.10
258.00	230	622.40	1.00	10.83		0.00	0.20
258.00	250	618.65	2.00	11.25		0.00	0.14
258.00	236	611.47	0.00	10.22		0.00	0.16
258.00	243	579.76	1.00	9.60		0.00	0.25
258.00	253	575.98	2.00	10.46		0.00	0.31
258.00	233	571.58	0.00	9.11		0.00	0.18
258.00	261	538.84	2.00	9.43		0.00	0.35
258.00	239	536.87	1.00	8.48		0.00	0.16
258.00	241	528.44	0.00	8.10		0.00	0.24
258.00	246	501.29	1.00	7.36		0.00	0.25
258.00	255	497.05	2.00	8.29		0.00	0.38
258.00	252	493.91	0.00	7.13		0.00	0.32
258.00	247	466.96	1.00	6.57		0.00	0.15
258.00	258	463.84	2.00	7.34		0.00	0.19
258.00	245	454.92	0.00	6.00		0.00	0.33
258.00	259	436.75	1.00	5.42		0.00	0.14
258.00	270	428.45	2.00	5.89		0.00	0.29
258.00	248	424.71	0.00	4.85		0.00	0.13
258.00	256	412.36	1.00	4.54		0.00	0.20
258.00	265	399.47	2.00	4.53		0.00	0.31
258.00	251	398.71	0.00	3.79		0.00	0.40
258.00	264	387.67	1.00	3.44		0.00	0.43
258.00	254	377.68	0.00	2.40		0.00	0.15
258.00	204	375.82	2.00	3.24		0.00	0.33
258.00	267	368.81	1.00	2.29		0.00	0.39
258.00	257	361.99	0.00	1.11		0.00	0.23
258.00	268	357.41	2.00	1.83		0.00	0.32
258.00	262	353.95	1.00	1.20		0.00	0.23
258.00	260	351.85	0.00	0.05		0.00	0.07
258.00	263	344.47	0.00	0.01		0.00	-0.00
258.00	207	337.06	0.00	0.03		0.00	-0.01
258.00	205	336.73	2.00	0.65		0.00	0.32
258.00	208	335.41	1.00	0.25		0.00	0.31
258.00	269	329.48	0.00	0.13		0.00	-0.07
258.00	266	328.42	2.00	0.01		0.00	-0.00
258.00	216	327.75	1.00	0.02		0.00	-0.01
258.00	201	320.95	2.00	0.02		0.00	-0.01
258.00	200	320.79	0.00	0.98		0.00	-1.11
258.00	214	320.18	1.00	0.07		0.00	-0.03
258.00	217	313.41	2.00	0.15		0.00	-0.08
258.00	202	311.93	1.00	0.11		0.00	-0.05
258.00	213	311.38	0.00	2.03		0.00	-1.79
258.00	219	305.23	2.00	0.52		0.00	-0.35
